cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,telefono,email,codpost,web_megcba,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,Nivel
"200844","20003701","200037","1",1.000000000000000,Alagón 300,Alagón 300,Jardín de Infantes Nucleado B (EPCjs 01/19°) Homero Manzi,JIN B-01 (01),4924-4493,dei_jin22_de19@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",103812.242031999994651,98474.096671499995864,Inicial Común
"200844","20003800","200038","0",1.000000000000000,Alagón 300,Alagón 300,Esc. Primaria Común N° 01 María Silventi de Amato,EPjs 01,4923-9002,dep_epc1_de19@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,"1",19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",103812.242031999994651,98474.096671499995864,Primario Común
"200845","20105801","201058","1",1.000000000000000,Tilcara 3365,Tilcara 3365,Jardín de Infantes Nucleado A (EPCjs 02/19°),JIN A-01 (02),4919-2287,jindel19@yahoo.com.ar / dei_jina9_de19@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",103874.097754999995232,97229.187842300001648,Inicial Común
"200846","20003900","200039","0",1.000000000000000,Tilcara 2856,Tilcara 2856,Esc. Primaria Común N° 03 Prof. Carlos Justo Florit,EPjc 03,4918-3640,dep_epc3_de19@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",103732.122260999996797,97880.193910699992557,Primario Común
"200848","20004100","200041","0",1.000000000000000,Avda. Caseros 4050,Avda. Caseros 4050,Esc. Primaria Común N° 05 Provincia de Corrientes,EPjc 05,4925-1525,dep_epc5_de19@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",103773.163979000004474,98853.192326400007005,Primario Común
"200848","20194400","201944","0",1.000000000000000,Avda. Caseros 4050,Avda. Caseros 4050,Centro Educativo Complementario de Educación Plástica N° 19,CEC Plástica 19,4925-1525,dep_cecep19_de19@bue.edu.ar,C1263,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,OSECom,Otros Servicios Educativos de la modalidad Común,CECEP,Centro Educativo Complementario de Educación Plástica,Dirección de Educación Primaria,"1",19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",103773.163979000004474,98853.192326400007005,Otros Servicios Educativos de la modalidad Común
"200849","20041800","200418","0",1.000000000000000,Echauri 1576,Echauri 1576,Esc. Primaria Común N° 06 Dr. Adolfo Saldías,EPjc 06,4919-5295,dep_epc6_de19@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",104152.090679999993881,96932.176156999994419,Primario Común
"200850","20004200","200042","0",1.000000000000000,Quilmes 473,Quilmes 473,Esc. Primaria Común N° 07 Aeronáutica Argentina,EPjc 07,4923-1183/4912-2030,dep_epc7_de19@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",104139.148316000006162,98311.176850600008038,Primario Común
"200850","20217200","202172","0",1.000000000000000,Quilmes 473,Quilmes 473,Centro Educativo Complementario de Idiomas Extranjeros N° 19,CECIE 19,4923-1183,dep_cecie19_de19@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,OSECom,Otros Servicios Educativos de la modalidad Común,CECDIE,Centro Educativo Complementario de Idioma Extranjero,Dirección de Educación Primaria,"1",19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",104139.148316000006162,98311.176850600008038,Otros Servicios Educativos de la modalidad Común
"200851","20105800","201058","0",1.000000000000000,Avda. Intendente Francisco Rabanal 2275,Carlos María Ramírez 2272,Jardín de Infantes Nucleado A (EPCjc 08/19°),JIN A-03 (08),4919-2287,dei_jina9_de19@bue.edu.ar/jinadel19@yahoo.com.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",19.000000000000000,8.000000000000000,VILLA SOLDATI,05 - HOSP PENNA,"1",103093.043330000000424,96700.269862600005581,Inicial Común
"200851","20015300","200153","0",1.000000000000000,Avda. Intendente Francisco Rabanal 2275,Avda. Intendente Francisco Rabanal 2275,Esc. Primaria Común N° 08 Luis Federico Leloir,EPjc 08,4918-4803,dep_epc8_de19@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",19.000000000000000,8.000000000000000,VILLA SOLDATI,05 - HOSP PENNA,"1",103093.043330000000424,96700.269862600005581,Primario Común
"201806","29001300","290013","0",1.000000000000000,Benjamín Lavaisse 1650,Benjamín Lavaisse 1650,Escuela Nacional Fluvial (Armada Argentina),Esc Nac Fluvial,4300-8503,jefeens@escuelafluvial.edu.ar/secretariaacademica@escuelafluvial.edu.ar,C1107,S/D,SNUCom,Nivel Superior No Universitario Común,,No Corresponde - Gob Nac,,"0",4.000000000000000,4.000000000000000,BOCA,02 - HOSP ARGERICH,"1",110269.076386000000639,100038.806647999997949,Superior No Universitario Común
"201043","20003500","200035","0",2.000000000000000,Juncal 1264,Juncal 1264,Jardín de Infantes El Centavo,JI El Centavo,4812-1178,cinderellajuncal@hotmail.com,C1062,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,1.000000000000000,RETIRO,04 - HOSP FERNANDEZ,"1",107085.447792000006302,104080.053731000007247,Inicial Común
"201046","20064200","200642","0",2.000000000000000,Laprida 1871,Laprida 1871,Escuela Primaria Septiembre,Esc Prim Septiembre,4805-7460,primaria@septiembre.esc.edu.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",105649.830287999997381,104531.416224000000511,Inicial Común - Primario Común
"201018","20185600","201856","0",2.000000000000000,Ayacucho 760,Ayacucho 760,Inst. Privado del Sindicato GBA de Obras Sanitarias,IPdeSGBA de Obras Sanitarias,6319-1441 / 1442,lagotitadeagua@hotmail.com,C1026,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106131.395304999998189,103270.093775000001187,Inicial Común
"201062","20186600","201866","0",2.000000000000000,Paraguay 723,Paraguay 723,Catalinas,Catalinas,4312-4685/4894-0132,jardinmaternalcatalinas@hotmail.com,C1057,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,1.000000000000000,RETIRO,04 - HOSP FERNANDEZ,"1",107844.321584000004805,103569.345386000000872,Inicial Común
"201025","20208200","202082","0",2.000000000000000,Bartolomé Mitre 739,Bartolomé Mitre 739,"Inst. Superior Educativo de la Cámara de Com., Indus. y Prod. R.A.",I Sup Educ Cámara de Comercio,4328-2447,secretaria@institutocacipra.edu.ar,C1036,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,1.000000000000000,SAN NICOLAS,02 - HOSP ARGERICH,"1",107858.397704000002705,102527.021124000006239,Superior No Universitario Común
"201039","20196200","201962","0",2.000000000000000,Viamonte 1475,Viamonte 1471,Cultural Inglesa de Buenos Aires,Cultural Inglesa de Bs As,4374-4643,ciba@cibadist.edu.ar,C1055,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,1.000000000000000,SAN NICOLAS,08 - HOSP RAMOS MEJIA,"1",106880.760085999994772,103234.062550000002375,Superior No Universitario Común
"201065","20212000","202120","0",2.000000000000000,Paraná 660,Paraná 662 1° piso,Colegio Superior de Arte del Teatro y la Comunicación,Col Sup Arte del Teatro y la Comunicación,4374-1484/5031-7637,info@andamio90.edu.ar,C1017,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,1.000000000000000,SAN NICOLAS,08 - HOSP RAMOS MEJIA,"1",106835.404876000000513,103178.312078999995720,Superior No Universitario Común
"201077","20211900","202119","0",2.000000000000000,Sarmiento 2210,Sarmiento 2210 1° piso B,Escuela Taller Imagen y Sonido,Esc Taller Imagen y Sonido,4954-4300,secretaria@tallerimagen.com.ar,C1044,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105921.868088000002899,102615.604955000002519,Superior No Universitario Común
"201072","20211500","202115","0",2.000000000000000,Avda. Corrientes 2037,Avda. Corrientes 2037,Inst. Leonardo Da Vinci,I Leonardo Da Vinci,5032-0055,secretaria@davinci.edu.ar,C1045,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106127.304141999993590,102810.335493999999017,Superior No Universitario Común
"201236","20211400","202114","0",2.000000000000000,Pichincha 467,Pichincha 467,"Inst. Terciario de Capacitación, Actualización y Perfeccionamiento Docente",I Terc de C A y P Docente,4943-2455/4308-6046,info@institutovera.org.ar,C1082,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",3.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105809.320663999998942,101648.613404999996419,Superior No Universitario Común
"200094","20029401","200294","1",1.000000000000000,Jean Jaurés 870,Jean Jaurés 870,Jardín de Infantes Nucleado B (EPCjs 24/02°) El Jardín del Abasto,JIN B-01 (24),4863-3413,dei_jinb8_de2@bue.edu.ar,C1215,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",2.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105052.374033000000054,103264.139045000003534,Inicial Común
"201054","20215100","202151","0",2.000000000000000,Pte. José Evaristo Uriburu 353,Pte. José Evaristo Uriburu 353 1° piso,Inst. Escuela Tea Imagen,I Esc Tea Imagen,4954-0557,secacademica@teaimagen.com.ar,C1027,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105937.863761000000522,102705.614908000003197,Superior No Universitario Común
"201066","20208900","202089","0",2.000000000000000,Pte. José Evaristo Uriburu 1045,Pte. José Evaristo Uriburu 1045,Inst. Terciario Privado De la Rivera,I Terc Priv De la Rivera,15-66959863,info@delarivera.edu.ar,C1114,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",105883.947669000001042,103710.772320999996737,Superior No Universitario Común
"200123","20206300","202063","0",1.000000000000000,Chile 1626,Chile 1626,Escuela Infantil N° 02/03° Mane Bernardo,EI 02/03,4381-7261,dei_ei2_de3@bue.edu.ar,C1100,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,"1",3.000000000000000,1.000000000000000,MONTSERRAT,08 - HOSP RAMOS MEJIA,"1",106713.329070000007050,101424.069077999985893,Inicial Común
"201005","20123300","201233","0",2.000000000000000,Avda. Callao 542,Avda. Callao 542,Colegio del Salvador,Col del Salvador,5237-2500,secgral@colegiodelsalvador.esc.edu.ar,C1022,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106421.222924999994575,103000.679032000000007,Inicial Común - Primario Común - Secundario Común
"201034","20109600","201096","0",2.000000000000000,Esmeralda 759,Esmeralda 759,CONSUDEC,CONSUDEC,4326-3838 INT 1,sec@profesoradoconsudec.edu.ar,C1007,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,1.000000000000000,SAN NICOLAS,02 - HOSP ARGERICH,"1",107758.429671000005328,103336.025368999995408,Superior No Universitario Común
"201081","20005800","200058","0",2.000000000000000,Tte. Gral. Juan Domingo Perón 1862,Tte. Gral. Juan Domingo Perón 1862,Colegio Secundario Santo Tomás de Aquino,Sto Tomás de Aquino,4371-2238,csta_congreso@uca.edu.ar,C1040,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SecCom,Nivel Secundario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106394.369003999992856,102522.082620999994106,Secundario Común
"201045","20057200","200572","0",2.000000000000000,Juncal 2131,Juncal 2131,Inst. Padre Luis M. Etcheverry Boneo,I Padre L M Etcheverry Boneo,4822-3687/83/09,etcheverryboneo@gmail.com,C1125,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",105954.629740000003949,104108.589087999993353,Inicial Común - Primario Común - Secundario Común
"202026","20204400","202044","0",2.000000000000000,Humahuaca 3944,Humahuaca 3944,Escuela Infantil Tiempo de Ser Feliz,EI Tiempo de Ser Feliz,4862-2249,jardinserfeliz@hotmail.com,C1189,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",2.000000000000000,5.000000000000000,ALMAGRO,03 - HOSP DURAND,"1",103919.096076999994693,103056.613717999993241,Inicial Común
"201054","20299200","202415","0",2.000000000000000,Pte. José Evaristo Uriburu 353,Pte. José Evaristo Uriburu 353 1° piso,Inst. Art Tea,I Art Tea,"57072670",secretaria@tea-arte.com.ar,C1027,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105937.863761000000522,102705.614908000003197,Superior No Universitario Común
"201165","20091200","200912","0",2.000000000000000,Paraguay 3925,Paraguay 3925,Colegio Guadalupe,Col Guadalupe,4824-5641/6093,secretria_secundaria@guadalupe.com.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",2.000000000000000,14.000000000000000,PALERMO,04 - HOSP FERNANDEZ,"1",104087.210042000006069,104489.179868000006536,Inicial Común - Primario Común - Secundario Común
"201120","20147200","201472","0",2.000000000000000,Avda. Cnel. Díaz 1774,Avda. Cnel. Díaz 1774,Inst. González Pecotche,I Gonzalez Pecotche,4822-1238/4824-4383,secundaria@colegiologosofico.edu.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",2.000000000000000,14.000000000000000,PALERMO,04 - HOSP FERNANDEZ,"1",104677.002297999992152,104327.551483000002918,Inicial Común - Primario Común - Secundario Común
